second,distance,motion,lightIntensity,occupied,occupied_ml
57870,338.0,0,0.0,1,0
57871,338.0,0,0.0,1,0
57872,338.0,0,0.0,1,0
57873,338.0,0,0.0,1,0
57874,338.0,0,0.0,1,0
57875,338.0,0,0.0,1,0
57876,338.0,0,0.0,1,0
57877,338.0,0,0.0,1,0
57878,338.0,0,0.0,1,0
57879,338.0,0,0.0,1,0
57880,338.0,0,0.0,1,0
57881,338.0,0,0.0,1,0
57882,338.0,0,0.0,1,0
57883,338.0,0,0.0,1,0
57884,338.0,0,0.0,1,0
57885,338.0,0,0.0,1,0
57886,338.0,0,0.0,1,0
57887,338.0,0,0.0,1,0
57888,338.0,0,0.0,1,0
57889,338.0,0,0.0,1,0
57890,338.0,0,0.0,1,0
57891,338.0,0,0.0,1,0
57892,338.0,0,0.0,1,0
57893,338.0,0,0.0,1,0
57894,338.0,0,0.0,1,0
57895,338.0,0,0.0,1,0
57896,338.0,0,0.0,1,0
57897,338.0,0,0.0,1,0
57898,338.0,0,0.0,1,0
57899,338.0,0,0.0,1,0
57900,338.0,0,0.0,1,0
57901,338.0,0,0.0,1,0
57902,338.0,0,0.0,1,0
57903,338.0,0,0.0,1,0
57904,339.0,0,0.0,1,0
57905,339.0,0,0.0,1,0
57906,339.0,0,0.0,1,0
57907,339.0,0,0.0,1,0
57908,340.0,0,0.0,1,0
57909,2345.0,0,0.0,1,0
57910,339.0,0,0.0,1,0
57911,338.0,0,0.0,1,0
57912,340.0,0,0.0,1,0
57913,339.0,0,0.0,1,0
57914,339.0,0,0.0,1,0
57915,338.0,0,0.0,1,0
57916,338.0,0,0.0,1,0
57917,339.0,0,0.0,1,0
57918,340.0,0,0.0,1,0
57919,338.0,0,0.0,1,0
57920,339.0,0,0.0,1,0
57921,339.0,0,0.0,1,0
57922,340.0,0,0.0,1,0
57923,338.0,0,0.0,1,0
57924,339.0,0,0.0,1,0
57925,2345.0,0,0.0,1,0
57926,2345.0,0,0.0,1,0
57927,2344.0,0,0.0,1,0
57928,2345.0,0,0.0,1,0
57929,2346.0,0,0.0,1,0
57930,2345.0,0,0.0,1,0
57931,2345.0,0,0.0,1,0
57932,341.0,0,0.0,1,0
57933,2346.0,0,0.0,1,0
57934,340.0,0,0.0,1,0
57935,339.0,0,0.0,1,0
57936,2344.0,0,0.0,1,0
57937,2346.0,0,0.0,1,0
57938,341.0,0,0.0,1,0
57939,2347.0,0,0.0,1,0
57940,2345.0,0,0.0,1,0
57941,2344.0,0,0.0,1,0
57942,2345.0,0,0.0,1,0
57943,340.0,0,0.0,1,0
57944,2346.0,0,0.0,1,0
57945,2346.0,0,0.0,1,0
57946,2345.0,0,0.0,1,0
57947,339.0,0,0.0,1,0
57948,340.0,0,0.0,1,0
57949,339.0,0,0.0,1,0
57950,340.0,0,0.0,1,0
57951,339.0,0,0.0,1,0
57952,339.0,0,0.0,1,0
57953,338.0,0,0.0,1,0
57954,339.0,0,0.0,1,0
57955,2345.0,0,0.0,1,0
57956,2345.0,0,0.0,1,0
57957,339.0,0,0.0,1,0
57958,2347.0,0,0.0,1,0
57959,2347.0,0,0.0,1,0
57960,2346.0,0,0.0,1,0
57961,339.0,0,0.0,1,0
57962,341.0,0,0.0,1,0
57963,339.0,0,0.0,1,0
57964,339.0,0,0.0,1,0
57965,339.0,0,0.0,1,0
57966,339.0,0,0.0,1,0
57967,339.0,0,0.0,1,0
57968,339.0,0,0.0,1,0
57969,339.0,0,0.0,1,0
57970,339.0,0,0.0,1,0
57971,339.0,0,0.0,1,0
57972,339.0,0,0.0,1,0
57973,339.0,0,0.0,1,0
57974,339.0,0,0.0,1,0
57975,339.0,0,0.0,1,0
57976,339.0,0,0.0,1,0
57977,339.0,0,0.0,1,0
57978,339.0,0,0.0,1,0
57979,339.0,0,0.0,1,0
57980,339.0,0,0.0,1,0
57981,339.0,0,0.0,1,0
57982,339.0,0,0.0,1,0
57983,339.0,0,0.0,1,0
57984,339.0,0,0.0,1,0
57985,339.0,0,0.0,1,0
57986,339.0,0,0.0,1,0
57987,339.0,0,0.0,1,0
57988,339.0,0,0.0,1,0
57989,339.0,0,0.0,1,0
57990,339.0,0,0.0,1,0
57991,339.0,0,0.0,1,0
57992,339.0,0,0.0,1,0
57993,339.0,0,0.0,1,0
57994,339.0,0,0.0,1,0
57995,339.0,0,0.0,1,0
57996,339.0,0,0.0,1,0
57997,339.0,0,0.0,1,0
57998,339.0,0,0.0,1,0
57999,339.0,0,0.0,1,0
58000,339.0,0,0.0,1,0
58001,339.0,0,0.0,1,0
58002,339.0,0,0.0,1,0
58003,339.0,0,0.0,1,0
58004,339.0,0,0.0,1,0
58005,339.0,0,0.0,1,0
58006,339.0,0,0.0,1,0
58007,339.0,0,0.0,1,0
58008,339.0,0,0.0,1,0
58009,339.0,0,0.0,1,0
58010,339.0,0,0.0,1,0
58011,339.0,0,0.0,1,0
58012,339.0,0,0.0,1,0
58013,339.0,0,0.0,1,0
58014,339.0,0,0.0,1,0
58015,339.0,0,0.0,1,0
58016,339.0,0,0.0,1,0
58017,339.0,0,0.0,1,0
58018,339.0,0,0.0,1,0
58019,339.0,0,0.0,1,0
58020,339.0,0,0.0,1,0
58021,339.0,0,0.0,1,0
58022,2345.0,0,0.0,1,0
58023,2346.0,0,0.0,1,0
58024,2345.0,0,0.0,1,0
58025,2345.0,0,0.0,1,0
58026,340.0,0,0.0,1,0
58027,2345.0,0,0.0,1,0
58028,2343.0,0,0.0,1,0
58029,2346.0,0,0.0,1,0
58030,2345.0,0,0.0,1,0
58031,341.0,0,0.0,1,0
58032,340.0,0,0.0,1,0
58033,339.0,0,0.0,1,0
58034,340.0,0,0.0,1,0
58035,341.0,0,0.0,1,0
58036,342.0,0,0.0,1,0
58037,340.0,0,0.0,1,0
58038,2346.0,0,0.0,1,0
58039,340.0,0,0.0,1,0
58040,339.0,0,0.0,1,0
58041,339.0,0,0.0,1,0
58042,339.0,0,0.0,1,0
58043,339.0,0,0.0,1,0
58044,341.0,0,0.0,1,0
58045,339.0,0,0.0,1,0
58046,339.0,0,0.0,1,0
58047,338.0,0,0.0,1,0
58048,339.0,0,0.0,1,0
58049,340.0,0,0.0,1,0
58050,339.0,0,0.0,1,0
58051,340.0,0,0.0,1,0
58052,340.0,0,0.0,1,0
58053,2339.0,0,0.0,1,0
58054,339.0,0,0.0,1,0
58055,340.0,0,0.0,1,0
58056,339.0,0,0.0,1,0
58057,340.0,0,0.0,1,0
58058,340.0,0,0.0,1,0
58059,339.0,0,0.0,1,0
58060,339.0,0,0.0,1,0
58061,339.0,0,0.0,1,0
58062,339.0,0,0.0,1,0
58063,338.0,0,0.0,1,0
58064,338.0,0,0.0,1,0
58065,338.0,0,0.0,1,0
58066,338.0,0,0.0,1,0
58067,341.0,0,0.0,1,0
58068,339.0,0,0.0,1,0
58069,340.0,0,0.0,1,0
58070,339.0,0,0.0,1,0
58071,339.0,0,0.0,1,0
58072,340.0,0,0.0,1,0
58073,339.0,0,0.0,1,0
58074,339.0,0,0.0,1,0
58075,340.0,0,0.0,1,0
58076,340.0,0,0.0,1,0
58077,2344.0,0,0.0,1,0
58078,2343.0,0,0.0,1,0
58079,2346.0,0,0.0,1,0
58080,2345.0,0,0.0,1,0
58081,340.0,0,0.0,1,0
58082,340.0,0,0.0,1,0
58083,340.0,0,0.0,1,0
58084,340.0,0,0.0,1,0
58085,340.0,0,0.0,1,0
58086,340.0,0,0.0,1,0
58087,340.0,0,0.0,1,0
58088,340.0,0,0.0,1,0
58089,340.0,0,0.0,1,0
58090,340.0,0,0.0,1,0
58091,340.0,0,0.0,1,0
58092,340.0,0,0.0,1,0
58093,340.0,0,0.0,1,0
58094,340.0,0,0.0,1,0
58095,340.0,0,0.0,1,0
58096,340.0,0,0.0,1,0
58097,340.0,0,0.0,1,0
58098,340.0,0,0.0,1,0
58099,340.0,0,0.0,1,0
58100,340.0,0,0.0,1,0
58101,340.0,0,0.0,1,0
58102,340.0,0,0.0,1,0
58103,340.0,0,0.0,1,0
58104,340.0,0,0.0,1,0
58105,340.0,0,0.0,1,0
58106,340.0,0,0.0,1,0
58107,340.0,0,0.0,1,0
58108,340.0,0,0.0,1,0
58109,340.0,0,0.0,1,0
58110,340.0,0,0.0,1,0
58111,340.0,0,0.0,1,0
58112,340.0,0,0.0,1,0
58113,340.0,0,0.0,1,0
58114,340.0,0,0.0,1,0
58115,340.0,0,0.0,1,0
58116,340.0,0,0.0,1,0
58117,340.0,0,0.0,1,0
58118,340.0,0,0.0,1,0
58119,340.0,0,0.0,1,0
58120,340.0,0,0.0,1,0
58121,340.0,0,0.0,1,0
58122,340.0,0,0.0,1,0
58123,340.0,0,0.0,1,0
58124,340.0,0,0.0,1,0
58125,340.0,0,0.0,1,0
58126,340.0,0,0.0,1,0
58127,340.0,0,0.0,1,0
58128,340.0,0,0.0,1,0
58129,340.0,0,0.0,1,0
58130,340.0,0,0.0,1,0
58131,340.0,0,0.0,1,0
58132,340.0,0,0.0,1,0
58133,340.0,0,0.0,1,0
58134,340.0,0,0.0,1,0
58135,340.0,0,0.0,1,0
58136,340.0,0,0.0,1,0
58137,340.0,0,0.0,1,0
58138,340.0,0,0.0,1,0
58139,340.0,0,0.0,1,0
58140,339.0,0,0.0,1,0
58141,338.0,0,0.0,1,0
58142,338.0,0,0.0,1,0
58143,338.0,0,0.0,1,0
58144,338.0,0,0.0,1,0
58145,341.0,0,0.0,1,0
58146,340.0,0,0.0,1,0
58147,338.0,0,0.0,1,0
58148,338.0,0,0.0,1,0
58149,339.0,0,0.0,1,0
58150,340.0,0,0.0,1,0
58151,341.0,0,0.0,1,0
58152,2345.0,0,0.0,1,0
58153,2346.0,0,0.0,1,0
58154,2346.0,0,0.0,1,0
58155,2346.0,0,0.0,1,0
58156,2345.0,0,0.0,1,0
58157,2346.0,0,0.0,1,0
58158,2345.0,0,0.0,1,0
58159,2344.0,0,0.0,1,0
58160,2346.0,0,0.0,1,0
58161,339.0,0,0.0,1,0
58162,2345.0,0,0.0,1,0
58163,2345.0,0,0.0,1,0
58164,2345.0,0,0.0,1,0
58165,2345.0,0,0.0,1,0
58166,2346.0,0,0.0,1,0
58167,2345.0,0,0.0,1,0
58168,2345.0,0,0.0,1,0
58169,340.0,0,0.0,1,0
58170,340.0,0,0.0,1,0
58171,2341.0,0,0.0,1,0
58172,2345.0,0,0.0,1,0
58173,2344.0,0,0.0,1,0
58174,340.0,0,0.0,1,0
58175,2340.0,0,0.0,1,0
58176,2342.0,0,0.0,1,0
58177,2344.0,0,0.0,1,0
58178,2344.0,0,0.0,1,0
58179,339.0,0,0.0,1,0
58180,339.0,0,0.0,1,0
58181,340.0,0,0.0,1,0
58182,340.0,0,0.0,1,0
58183,2337.0,0,0.0,1,0
58184,2336.0,0,0.0,1,0
58185,340.0,0,0.0,1,0
58186,2338.0,0,0.0,1,0
58187,2337.0,0,0.0,1,0
58188,2337.0,0,0.0,1,0
58189,2340.0,0,0.0,1,0
58190,2342.0,0,0.0,1,0
58191,339.0,0,0.0,1,0
58192,339.0,0,0.0,1,0
58193,338.0,0,0.0,1,0
58194,339.0,0,0.0,1,0
58195,340.0,0,0.0,1,0
58196,339.0,0,0.0,1,0
58197,340.0,0,0.0,1,0
58198,339.0,0,0.0,1,0
58199,2343.0,0,0.0,1,0
58200,2343.0,0,0.0,1,0
58201,2343.0,0,0.0,1,0
58202,2343.0,0,0.0,1,0
58203,2343.0,0,0.0,1,0
58204,2343.0,0,0.0,1,0
58205,2343.0,0,0.0,1,0
58206,2343.0,0,0.0,1,0
58207,2343.0,0,0.0,1,0
58208,2343.0,0,0.0,1,0
58209,2343.0,0,0.0,1,0
58210,2343.0,0,0.0,1,0
58211,2343.0,0,0.0,1,0
58212,2343.0,0,0.0,1,0
58213,2343.0,0,0.0,1,0
58214,2343.0,0,0.0,1,0
58215,2343.0,0,0.0,1,0
58216,2343.0,0,0.0,1,0
58217,2343.0,0,0.0,1,0
58218,2343.0,0,0.0,1,0
58219,2343.0,0,0.0,1,0
58220,2343.0,0,0.0,1,0
58221,2343.0,0,0.0,1,0
58222,2343.0,0,0.0,1,0
58223,2343.0,0,0.0,1,0
58224,2343.0,0,0.0,1,0
58225,2343.0,0,0.0,1,0
58226,2343.0,0,0.0,1,0
58227,2343.0,0,0.0,1,0
58228,2343.0,0,0.0,1,0
58229,2343.0,0,0.0,1,0
58230,2343.0,0,0.0,1,0
58231,2343.0,0,0.0,1,0
58232,2343.0,0,0.0,1,0
58233,2343.0,0,0.0,1,0
58234,2343.0,0,0.0,1,0
58235,2343.0,0,0.0,1,0
58236,2343.0,0,0.0,1,0
58237,2343.0,0,0.0,1,0
58238,2343.0,0,0.0,1,0
58239,2343.0,0,0.0,1,0
58240,2343.0,0,0.0,1,0
58241,2343.0,0,0.0,1,0
58242,2343.0,0,0.0,1,0
58243,2343.0,0,0.0,1,0
58244,2343.0,0,0.0,1,0
58245,2343.0,0,0.0,1,0
58246,2343.0,0,0.0,1,0
58247,2343.0,0,0.0,1,0
58248,2343.0,0,0.0,1,0
58249,2343.0,0,0.0,1,0
58250,2343.0,0,0.0,1,0
58251,2343.0,0,0.0,1,0
58252,2343.0,0,0.0,1,0
58253,2343.0,0,0.0,1,0
58254,2343.0,0,0.0,1,0
58255,2343.0,0,0.0,1,0
58256,2343.0,0,0.0,1,0
58257,2343.0,0,0.0,1,0
58258,339.0,0,0.0,1,0
58259,2343.0,0,0.0,1,0
58260,2346.0,0,0.0,1,0
58261,2345.0,0,0.0,1,0
58262,2344.0,0,0.0,1,0
58263,2344.0,0,0.0,1,0
58264,339.0,0,0.0,1,0
58265,2347.0,0,0.0,1,0
58266,2345.0,0,0.0,1,0
58267,340.0,0,0.0,1,0
58268,339.0,0,0.0,1,0
58269,339.0,0,0.0,1,0
58270,339.0,0,0.0,1,0
58271,340.0,0,0.0,1,0
58272,339.0,0,0.0,1,0
58273,2346.0,0,0.0,1,0
58274,2340.0,0,0.0,1,0
58275,2340.0,0,0.0,1,0
58276,340.0,0,0.0,1,0
58277,339.0,0,0.0,1,0
58278,339.0,0,0.0,1,0
58279,2345.0,0,0.0,1,0
58280,2345.0,0,0.0,1,0
58281,341.0,0,0.0,1,0
58282,340.0,0,0.0,1,0
58283,340.0,0,0.0,1,0
58284,339.0,0,0.0,1,0
58285,341.0,0,0.0,1,0
58286,2346.0,0,0.0,1,0
58287,339.0,0,0.0,1,0
58288,339.0,0,0.0,1,0
58289,340.0,0,0.0,1,0
58290,2343.0,0,0.0,1,0
58291,339.0,0,0.0,1,0
58292,339.0,0,0.0,1,0
58293,2345.0,0,0.0,1,0
58294,2344.0,0,0.0,1,0
58295,2344.0,0,0.0,1,0
58296,341.0,0,0.0,1,0
58297,340.0,0,0.0,1,0
58298,2342.0,0,0.0,1,0
58299,2344.0,0,0.0,1,0
58300,341.0,0,0.0,1,0
58301,340.0,0,0.0,1,0
58302,340.0,0,0.0,1,0
58303,339.0,0,0.0,1,0
58304,2344.0,0,0.0,1,0
58305,2345.0,0,0.0,1,0
58306,2343.0,0,0.0,1,0
58307,2343.0,0,0.0,1,0
58308,340.0,0,0.0,1,0
58309,339.0,0,0.0,1,0
58310,339.0,0,0.0,1,0
58311,2344.0,0,0.0,1,0
58312,2339.0,0,0.0,1,0
58313,2339.0,0,0.0,1,0
58314,2340.0,0,0.0,1,0
58315,2343.0,0,0.0,1,0
58316,340.0,0,0.0,1,0
58317,341.0,0,0.0,1,0
58318,341.0,0,0.0,1,0
58319,341.0,0,0.0,1,0
58320,341.0,0,0.0,1,0
58321,341.0,0,0.0,1,0
58322,341.0,0,0.0,1,0
58323,341.0,0,0.0,1,0
58324,341.0,0,0.0,1,0
58325,341.0,0,0.0,1,0
58326,341.0,0,0.0,1,0
58327,341.0,0,0.0,1,0
58328,341.0,0,0.0,1,0
58329,341.0,0,0.0,1,0
58330,341.0,0,0.0,1,0
58331,341.0,0,0.0,1,0
58332,341.0,0,0.0,1,0
58333,341.0,0,0.0,1,0
58334,341.0,0,0.0,1,0
58335,341.0,0,0.0,1,0
58336,341.0,0,0.0,1,0
58337,341.0,0,0.0,1,0
58338,341.0,0,0.0,1,0
58339,341.0,0,0.0,1,0
58340,341.0,0,0.0,1,0
58341,341.0,0,0.0,1,0
58342,341.0,0,0.0,1,0
58343,341.0,0,0.0,1,0
58344,341.0,0,0.0,1,0
58345,341.0,0,0.0,1,0
58346,341.0,0,0.0,1,0
58347,341.0,0,0.0,1,0
58348,341.0,0,0.0,1,0
58349,341.0,0,0.0,1,0
58350,341.0,0,0.0,1,0
58351,341.0,0,0.0,1,0
58352,341.0,0,0.0,1,0
58353,341.0,0,0.0,1,0
58354,341.0,0,0.0,1,0
58355,341.0,0,0.0,1,0
58356,341.0,0,0.0,1,0
58357,341.0,0,0.0,1,0
58358,341.0,0,0.0,1,0
58359,341.0,0,0.0,1,0
58360,341.0,0,0.0,1,0
58361,341.0,0,0.0,1,0
58362,341.0,0,0.0,1,0
58363,341.0,0,0.0,1,0
58364,341.0,0,0.0,1,0
58365,341.0,0,0.0,1,0
58366,341.0,0,0.0,1,0
58367,341.0,0,0.0,1,0
58368,341.0,0,0.0,1,0
58369,341.0,0,0.0,1,0
58370,341.0,0,0.0,1,0
58371,341.0,0,0.0,1,0
58372,341.0,0,0.0,1,0
58373,341.0,0,0.0,1,0
58374,341.0,0,0.0,1,0
58375,341.0,0,0.0,1,0
58376,340.0,0,0.0,1,0
58377,340.0,0,0.0,1,0
58378,340.0,0,0.0,1,0
58379,2339.0,0,0.0,1,0
58380,2345.0,0,0.0,1,0
58381,2346.0,0,0.0,1,0
58382,2345.0,0,0.0,1,0
58383,2346.0,0,0.0,1,0
58384,2346.0,0,0.0,1,0
58385,338.0,0,0.0,1,0
58386,2345.0,0,0.0,1,0
58387,2341.0,0,0.0,1,0
58388,2341.0,0,0.0,1,0
58389,339.0,0,0.0,1,0
58390,340.0,0,0.0,1,0
58391,338.0,0,0.0,1,0
58392,340.0,0,0.0,1,0
58393,339.0,0,0.0,1,0
58394,340.0,0,0.0,1,0
58395,339.0,0,0.0,1,0
58396,338.0,0,0.0,1,0
58397,2345.0,0,0.0,1,0
58398,340.0,0,0.0,1,0
58399,2345.0,0,0.0,1,0
58400,2346.0,0,0.0,1,0
58401,2344.0,0,0.0,1,0
58402,339.0,0,0.0,1,0
58403,340.0,0,0.0,1,0
58404,340.0,0,0.0,1,0
58405,340.0,0,0.0,1,0
58406,339.0,0,0.0,1,0
58407,339.0,0,0.0,1,0
58408,338.0,0,0.0,1,0
58409,339.0,0,0.0,1,0
58410,337.0,0,0.0,1,0
58411,339.0,0,0.0,1,0
58412,339.0,0,0.0,1,0
58413,338.0,0,0.0,1,0
58414,340.0,0,0.0,1,0
58415,2346.0,0,0.0,1,0
58416,2346.0,0,0.0,1,0
58417,2345.0,0,0.0,1,0
58418,340.0,0,0.0,1,0
58419,340.0,0,0.0,1,0
58420,338.0,0,0.0,1,0
58421,2346.0,0,0.0,1,0
58422,339.0,0,0.0,1,0
58423,340.0,0,0.0,1,0
58424,339.0,0,0.0,1,0
58425,2345.0,0,0.0,1,0
58426,2345.0,0,0.0,1,0
58427,339.0,0,0.0,1,0
58428,340.0,0,0.0,1,0
58429,340.0,0,0.0,1,0
58430,340.0,0,0.0,1,0
58431,341.0,0,0.0,1,0
58432,339.0,0,0.0,1,0
58433,340.0,0,0.0,1,0
58434,340.0,0,0.0,1,0
58435,2352.0,0,0.0,1,0
58436,2352.0,0,0.0,1,0
58437,2352.0,0,0.0,1,0
58438,2352.0,0,0.0,1,0
58439,2352.0,0,0.0,1,0
58440,2352.0,0,0.0,1,0
58441,2352.0,0,0.0,1,0
58442,2352.0,0,0.0,1,0
58443,2352.0,0,0.0,1,0
58444,2352.0,0,0.0,1,0
58445,2352.0,0,0.0,1,0
58446,2352.0,0,0.0,1,0
58447,2352.0,0,0.0,1,0
58448,2352.0,0,0.0,1,0
58449,2352.0,0,0.0,1,0
58450,2352.0,0,0.0,1,0
58451,2352.0,0,0.0,1,0
58452,2352.0,0,0.0,1,0
58453,2352.0,0,0.0,1,0
58454,2352.0,0,0.0,1,0
58455,2352.0,0,0.0,1,0
58456,2352.0,0,0.0,1,0
58457,2352.0,0,0.0,1,0
58458,2352.0,0,0.0,1,0
58459,2352.0,0,0.0,1,0
58460,2352.0,0,0.0,1,0
58461,2352.0,0,0.0,1,0
58462,2352.0,0,0.0,1,0
58463,2352.0,0,0.0,1,0
58464,2352.0,0,0.0,1,0
58465,2352.0,0,0.0,1,0
58466,2352.0,0,0.0,1,0
58467,2352.0,0,0.0,1,0
58468,2352.0,0,0.0,1,0
58469,2352.0,0,0.0,1,0
58470,2352.0,0,0.0,1,0
58471,2352.0,0,0.0,1,0
58472,2352.0,0,0.0,1,0
58473,2352.0,0,0.0,1,0
58474,2352.0,0,0.0,1,0
58475,2352.0,0,0.0,1,0
58476,2352.0,0,0.0,1,0
58477,2352.0,0,0.0,1,0
58478,2352.0,0,0.0,1,0
58479,2352.0,0,0.0,1,0
58480,2352.0,0,0.0,1,0
58481,2352.0,0,0.0,1,0
58482,2352.0,0,0.0,1,0
58483,2352.0,0,0.0,1,0
58484,2352.0,0,0.0,1,0
58485,2352.0,0,0.0,1,0
58486,2352.0,0,0.0,1,0
58487,2352.0,0,0.0,1,0
58488,2352.0,0,0.0,1,0
58489,2352.0,0,0.0,1,0
58490,2352.0,0,0.0,1,0
58491,2352.0,0,0.0,1,0
58492,2352.0,0,0.0,1,0
58493,2352.0,0,0.0,1,0
58494,340.0,0,0.0,1,0
58495,339.0,0,0.0,1,0
58496,2347.0,0,0.0,1,0
58497,2344.0,0,0.0,1,0
58498,2346.0,0,0.0,1,0
58499,341.0,0,0.0,1,0
58500,340.0,0,0.0,1,0
58501,2347.0,0,0.0,1,0
58502,2346.0,0,0.0,1,0
58503,2346.0,0,0.0,1,0
58504,340.0,0,0.0,1,0
58505,339.0,0,0.0,1,0
58506,339.0,0,0.0,1,0
58507,339.0,0,0.0,1,0
58508,2345.0,0,0.0,1,0
58509,2344.0,0,0.0,1,0
58510,2345.0,0,0.0,1,0
58511,2346.0,0,0.0,1,0
58512,2346.0,0,0.0,1,0
58513,2345.0,0,0.0,1,0
58514,340.0,0,0.0,1,0
58515,339.0,0,0.0,1,0
58516,2346.0,0,0.0,1,0
58517,2345.0,0,0.0,1,0
58518,2345.0,0,0.0,1,0
58519,340.0,0,0.0,1,0
58520,339.0,0,0.0,1,0
58521,339.0,0,0.0,1,0
58522,339.0,0,0.0,1,0
58523,2347.0,0,0.0,1,0
58524,341.0,0,0.0,1,0
58525,339.0,0,0.0,1,0
58526,339.0,0,0.0,1,0
58527,341.0,0,0.0,1,0
58528,340.0,0,0.0,1,0
58529,340.0,0,0.0,1,0
58530,339.0,0,0.0,1,0
58531,340.0,0,0.0,1,0
58532,341.0,0,0.0,1,0
58533,2339.0,0,0.0,1,0
58534,339.0,0,0.0,1,0
58535,341.0,0,0.0,1,0
58536,338.0,0,0.0,1,0
58537,339.0,0,0.0,1,0
58538,338.0,0,0.0,1,0
58539,339.0,0,0.0,1,0
58540,2346.0,0,0.0,1,0
58541,2346.0,0,0.0,1,0
58542,2347.0,0,0.0,1,0
58543,2346.0,0,0.0,1,0
58544,339.0,0,0.0,1,0
58545,339.0,0,0.0,1,0
58546,2345.0,0,0.0,1,0
58547,2339.0,0,0.0,1,0
58548,2343.0,0,0.0,1,0
58549,2345.0,0,0.0,1,0
58550,340.0,0,0.0,1,0
58551,339.0,0,0.0,1,0
58552,2345.0,0,0.0,1,0
58553,2357.0,0,0.0,1,0
58554,2357.0,0,0.0,1,0
58555,2357.0,0,0.0,1,0
58556,2357.0,0,0.0,1,0
58557,2357.0,0,0.0,1,0
58558,2357.0,0,0.0,1,0
58559,2357.0,0,0.0,1,0
58560,2357.0,0,0.0,1,0
58561,2357.0,0,0.0,1,0
58562,2357.0,0,0.0,1,0
58563,2357.0,0,0.0,1,0
58564,2357.0,0,0.0,1,0
58565,2357.0,0,0.0,1,0
58566,2357.0,0,0.0,1,0
58567,2357.0,0,0.0,1,0
58568,2357.0,0,0.0,1,0
58569,2357.0,0,0.0,1,0
58570,2357.0,0,0.0,1,0
58571,2357.0,0,0.0,1,0
58572,2357.0,0,0.0,1,0
58573,2357.0,0,0.0,1,0
58574,2357.0,0,0.0,1,0
58575,2357.0,0,0.0,1,0
58576,2357.0,0,0.0,1,0
58577,2357.0,0,0.0,1,0
58578,2357.0,0,0.0,1,0
58579,2357.0,0,0.0,1,0
58580,2357.0,0,0.0,1,0
58581,2357.0,0,0.0,1,0
58582,2357.0,0,0.0,1,0
58583,2357.0,0,0.0,1,0
58584,2357.0,0,0.0,1,0
58585,2357.0,0,0.0,1,0
58586,2357.0,0,0.0,1,0
58587,2357.0,0,0.0,1,0
58588,2357.0,0,0.0,1,0
58589,2357.0,0,0.0,1,0
58590,2357.0,0,0.0,1,0
58591,2357.0,0,0.0,1,0
58592,2357.0,0,0.0,1,0
58593,2357.0,0,0.0,1,0
58594,2357.0,0,0.0,1,0
58595,2357.0,0,0.0,1,0
58596,2357.0,0,0.0,1,0
58597,2357.0,0,0.0,1,0
58598,2357.0,0,0.0,1,0
58599,2357.0,0,0.0,1,0
58600,2357.0,0,0.0,1,0
58601,2357.0,0,0.0,1,0
58602,2357.0,0,0.0,1,0
58603,2357.0,0,0.0,1,0
58604,2357.0,0,0.0,1,0
58605,2357.0,0,0.0,1,0
58606,2357.0,0,0.0,1,0
58607,2357.0,0,0.0,1,0
58608,2357.0,0,0.0,1,0
58609,2357.0,0,0.0,1,0
58610,2357.0,0,0.0,1,0
58611,2357.0,0,0.0,1,0
58612,340.0,0,0.0,1,0
58613,339.0,0,0.0,1,0
58614,339.0,0,0.0,1,0
58615,341.0,0,0.0,1,0
58616,339.0,0,0.0,1,0
58617,341.0,0,0.0,1,0
58618,339.0,0,0.0,1,0
58619,340.0,0,0.0,1,0
58620,339.0,0,0.0,1,0
58621,339.0,0,0.0,1,0
58622,2344.0,0,0.0,1,0
58623,339.0,0,0.0,1,0
58624,340.0,0,0.0,1,0
58625,340.0,0,0.0,1,0
58626,338.0,0,0.0,1,0
58627,339.0,0,0.0,1,0
58628,339.0,0,0.0,1,0
58629,339.0,0,0.0,1,0
58630,339.0,0,0.0,1,0
58631,339.0,0,0.0,1,0
58632,340.0,0,0.0,1,0
58633,2344.0,0,0.0,1,0
58634,339.0,0,0.0,1,0
58635,340.0,0,0.0,1,0
58636,2344.0,0,0.0,1,0
58637,339.0,0,0.0,1,0
58638,339.0,0,0.0,1,0
58639,340.0,0,0.0,1,0
58640,339.0,0,0.0,1,0
58641,2345.0,0,0.0,1,0
58642,339.0,0,0.0,1,0
58643,2346.0,0,0.0,1,0
58644,2345.0,0,0.0,1,0
58645,339.0,0,0.0,1,0
58646,339.0,0,0.0,1,0
58647,2343.0,0,0.0,1,0
58648,2345.0,0,0.0,1,0
58649,340.0,0,0.0,1,0
58650,340.0,0,0.0,1,0
58651,340.0,0,0.0,1,0
58652,340.0,0,0.0,1,0
58653,341.0,0,0.0,1,0
58654,2345.0,0,0.0,1,0
58655,2346.0,0,0.0,1,0
58656,2342.0,0,0.0,1,0
58657,2343.0,0,0.0,1,0
58658,340.0,0,0.0,1,0
58659,341.0,0,0.0,1,0
58660,2347.0,0,0.0,1,0
58661,2346.0,0,0.0,1,0
58662,2340.0,0,0.0,1,0
58663,341.0,0,0.0,1,0
58664,339.0,0,0.0,1,0
58665,340.0,0,0.0,1,0
58666,2337.0,0,0.0,1,0
58667,339.0,0,0.0,1,0
58668,2336.0,0,0.0,1,0
58669,2336.0,0,0.0,1,0
58670,339.0,0,0.0,1,0
58671,2350.0,0,0.0,1,0
