second,distance,motion,lightIntensity,occupied,occupied_ml
59950,341.00,0,0.00,1,0
59951,341.00,0,0.00,1,0
59952,341.00,0,0.00,1,0
59953,341.00,0,0.00,1,0
59954,341.00,0,0.00,1,0
59955,341.00,0,0.00,1,0
59956,341.00,0,0.00,1,0
59957,341.00,0,0.00,1,0
59958,341.00,0,0.00,1,0
59959,341.00,0,0.00,1,0
59960,341.00,0,0.00,1,0
59961,341.00,0,0.00,1,0
59962,341.00,0,0.00,1,0
59963,341.00,0,0.00,1,0
59964,341.00,0,0.00,1,0
59965,341.00,0,0.00,1,0
59966,341.00,0,0.00,1,0
59967,341.00,0,0.00,1,0
59968,341.00,0,0.00,1,0
59969,341.00,0,0.00,1,0
59970,2346.00,0,0.00,1,0
59971,2346.00,0,0.00,1,0
59972,2345.00,0,0.00,1,0
59973,2345.00,0,0.00,1,0
59974,2347.00,0,0.00,1,0
59975,341.00,0,0.00,1,0
59976,340.00,0,0.00,1,0
59977,2346.00,0,0.00,1,0
59978,340.00,0,0.00,1,0
59979,2345.00,0,0.00,1,0
59980,338.00,0,0.00,1,0
59981,2345.00,0,0.00,1,0
59982,339.00,0,0.00,1,0
59983,341.00,0,0.00,1,0
59984,339.00,0,0.00,1,0
59985,2342.00,0,0.00,1,0
59987,340.00,0,0.00,1,0
59988,2344.00,0,0.00,1,0
59989,340.00,0,0.00,1,0
59990,340.00,0,0.00,1,0
59991,341.00,0,0.00,1,0
59992,338.00,0,0.00,1,0
59993,339.00,0,0.00,1,0
59994,340.00,0,0.00,1,0
59995,339.00,0,0.00,1,0
59996,340.00,0,0.00,1,0
59997,2346.00,0,0.00,1,0
59998,2345.00,0,0.00,1,0
59999,2345.00,0,0.00,1,0
60000,2344.00,0,0.00,1,0
60001,2346.00,0,0.00,1,0
60002,2344.00,0,0.00,1,0
60003,2345.00,0,0.00,1,0
60004,2345.00,0,0.00,1,0
60005,340.00,0,0.00,1,0
60006,339.00,0,0.00,1,0
60007,2345.00,0,0.00,1,0
60008,339.00,0,0.00,1,0
60009,341.00,0,0.00,1,0
60010,2346.00,0,0.00,1,0
60011,2346.00,0,0.00,1,0
60012,339.00,0,0.00,1,0
60013,2346.00,0,0.00,1,0
60014,340.00,0,0.00,1,0
60015,340.00,0,0.00,1,0
60016,339.00,0,0.00,1,0
60017,341.00,0,0.00,1,0
60018,340.00,0,0.00,1,0
60019,339.00,0,0.00,1,0
60020,339.00,0,0.00,1,0
60021,339.00,0,0.00,1,0
60022,2344.00,0,0.00,1,0
60023,2344.00,0,0.00,1,0
60024,341.00,0,0.00,1,0
60025,339.00,0,0.00,1,0
60026,2343.00,0,0.00,1,0
60027,2345.00,0,0.00,1,0
60028,2345.00,0,0.00,1,0
60029,341.00,0,0.00,1,0
60030,2347.00,0,0.00,1,0
60031,2347.00,0,0.00,1,0
60032,2347.00,0,0.00,1,0
60033,2347.00,0,0.00,1,0
60034,2347.00,0,0.00,1,0
60035,2347.00,0,0.00,1,0
60036,2347.00,0,0.00,1,0
60037,2347.00,0,0.00,1,0
60038,2347.00,0,0.00,1,0
60039,2347.00,0,0.00,1,0
60040,2347.00,0,0.00,1,0
60041,2347.00,0,0.00,1,0
60042,2347.00,0,0.00,1,0
60043,2347.00,0,0.00,1,0
60045,2347.00,0,0.00,1,0
60046,2347.00,0,0.00,1,0
60047,2347.00,0,0.00,1,0
60048,2347.00,0,0.00,1,0
60049,2347.00,0,0.00,1,0
60050,2347.00,0,0.00,1,0
60051,2347.00,0,0.00,1,0
60052,2347.00,0,0.00,1,0
60053,2347.00,0,0.00,1,0
60054,2347.00,0,0.00,1,0
60055,2347.00,0,0.00,1,0
60056,2347.00,0,0.00,1,0
60057,2347.00,0,0.00,1,0
60058,2347.00,0,0.00,1,0
60059,2347.00,0,0.00,1,0
60060,2347.00,0,0.00,1,0
60061,2347.00,0,0.00,1,0
60062,2347.00,0,0.00,1,0
60063,2347.00,0,0.00,1,0
60064,2347.00,0,0.00,1,0
60065,2347.00,0,0.00,1,0
60066,2347.00,0,0.00,1,0
60067,2347.00,0,0.00,1,0
60068,2347.00,0,0.00,1,0
60069,2347.00,0,0.00,1,0
60070,2347.00,0,0.00,1,0
60071,2347.00,0,0.00,1,0
60072,2347.00,0,0.00,1,0
60073,2347.00,0,0.00,1,0
60074,2347.00,0,0.00,1,0
60075,2347.00,0,0.00,1,0
60076,2347.00,0,0.00,1,0
60077,2347.00,0,0.00,1,0
60078,2347.00,0,0.00,1,0
60079,2347.00,0,0.00,1,0
60080,2347.00,0,0.00,1,0
60081,2347.00,0,0.00,1,0
60082,2347.00,0,0.00,1,0
60083,2347.00,0,0.00,1,0
60084,2347.00,0,0.00,1,0
60085,2347.00,0,0.00,1,0
60086,2347.00,0,0.00,1,0
60087,2347.00,0,0.00,1,0
60088,2347.00,0,0.00,1,0
60089,2347.00,0,0.00,1,0
60090,340.00,0,0.00,1,0
60091,2344.00,0,0.00,1,0
60092,2346.00,0,0.00,1,0
60093,2345.00,0,0.00,1,0
60094,2346.00,0,0.00,1,0
60095,2344.00,0,0.00,1,0
60096,2345.00,0,0.00,1,0
60097,2345.00,0,0.00,1,0
60098,2345.00,0,0.00,1,0
60099,2346.00,0,0.00,1,0
60100,2345.00,0,0.00,1,0
60101,2344.00,0,0.00,1,0
60103,2346.00,0,0.00,1,0
60104,339.00,0,0.00,1,0
60105,338.00,0,0.00,1,0
60106,2344.00,0,0.00,1,0
60107,2345.00,0,0.00,1,0
60108,2346.00,0,0.00,1,0
60109,2346.00,0,0.00,1,0
60110,2345.00,0,0.00,1,0
60111,2342.00,0,0.00,1,0
60112,2344.00,0,0.00,1,0
60113,2345.00,0,0.00,1,0
60114,341.00,0,0.00,1,0
60115,339.00,0,0.00,1,0
60116,2345.00,0,0.00,1,0
60117,2347.00,0,0.00,1,0
60118,2346.00,0,0.00,1,0
60119,2346.00,0,0.00,1,0
60120,2346.00,0,0.00,1,0
60121,2340.00,0,0.00,1,0
60122,2345.00,0,0.00,1,0
60123,340.00,0,0.00,1,0
60124,339.00,0,0.00,1,0
60125,339.00,0,0.00,1,0
60126,339.00,0,0.00,1,0
60127,2346.00,0,0.00,1,0
60128,339.00,0,0.00,1,0
60129,339.00,0,0.00,1,0
60130,339.00,0,0.00,1,0
60131,339.00,0,0.00,1,0
60132,338.00,0,0.00,1,0
60133,339.00,0,0.00,1,0
60134,339.00,0,0.00,1,0
60135,339.00,0,0.00,1,0
60136,338.00,0,0.00,1,0
60137,339.00,0,0.00,1,0
60138,2347.00,0,0.00,1,0
60139,338.00,0,0.00,1,0
60140,340.00,0,0.00,1,0
60141,2344.00,0,0.00,1,0
60142,2346.00,0,0.00,1,0
60143,2345.00,0,0.00,1,0
60144,2345.00,0,0.00,1,0
60145,2345.00,0,0.00,1,0
60146,2343.00,0,0.00,1,0
60147,2344.00,0,0.00,1,0
60148,340.00,0,0.00,1,0
60149,339.00,0,0.00,1,0
60150,338.00,0,0.00,1,0
60151,338.00,0,0.00,1,0
60152,338.00,0,0.00,1,0
60153,338.00,0,0.00,1,0
60154,338.00,0,0.00,1,0
60155,338.00,0,0.00,1,0
60156,338.00,0,0.00,1,0
60157,338.00,0,0.00,1,0
60158,338.00,0,0.00,1,0
60159,338.00,0,0.00,1,0
60161,338.00,0,0.00,1,0
60162,338.00,0,0.00,1,0
60163,338.00,0,0.00,1,0
60164,338.00,0,0.00,1,0
60165,338.00,0,0.00,1,0
60166,338.00,0,0.00,1,0
60167,338.00,0,0.00,1,0
60168,338.00,0,0.00,1,0
60169,338.00,0,0.00,1,0
60170,338.00,0,0.00,1,0
60171,338.00,0,0.00,1,0
60172,338.00,0,0.00,1,0
60173,338.00,0,0.00,1,0
60174,338.00,0,0.00,1,0
60175,338.00,0,0.00,1,0
60176,338.00,0,0.00,1,0
60177,338.00,0,0.00,1,0
60178,338.00,0,0.00,1,0
60179,338.00,0,0.00,1,0
60180,338.00,0,0.00,1,0
60181,338.00,0,0.00,1,0
60182,338.00,0,0.00,1,0
60183,338.00,0,0.00,1,0
60184,338.00,0,0.00,1,0
60185,338.00,0,0.00,1,0
60186,338.00,0,0.00,1,0
60187,338.00,0,0.00,1,0
60188,338.00,0,0.00,1,0
60189,338.00,0,0.00,1,0
60190,338.00,0,0.00,1,0
60191,338.00,0,0.00,1,0
60192,338.00,0,0.00,1,0
60193,338.00,0,0.00,1,0
60194,338.00,0,0.00,1,0
60195,338.00,0,0.00,1,0
60196,338.00,0,0.00,1,0
60197,338.00,0,0.00,1,0
60198,338.00,0,0.00,1,0
60199,338.00,0,0.00,1,0
60200,338.00,0,0.00,1,0
60201,338.00,0,0.00,1,0
60202,338.00,0,0.00,1,0
60203,338.00,0,0.00,1,0
60204,338.00,0,0.00,1,0
60205,338.00,0,0.00,1,0
60206,338.00,0,0.00,1,0
60207,338.00,0,0.00,1,0
60208,338.00,0,0.00,1,0
60209,338.00,0,0.00,1,0
60210,338.00,0,0.00,1,0
60211,339.00,0,0.00,1,0
60212,339.00,0,0.00,1,0
60213,339.00,0,0.00,1,0
60214,340.00,0,0.00,1,0
60215,340.00,0,0.00,1,0
60216,341.00,0,0.00,1,0
60217,339.00,0,0.00,1,0
60218,338.00,0,0.00,1,0
60219,339.00,0,0.00,1,0
60220,339.00,0,0.00,1,0
60222,339.00,0,0.00,1,0
60223,339.00,0,0.00,1,0
60224,339.00,0,0.00,1,0
60225,339.00,0,0.00,1,0
60226,338.00,0,0.00,1,0
60227,338.00,0,0.00,1,0
60228,339.00,0,0.00,1,0
60229,340.00,0,0.00,1,0
60230,339.00,0,0.00,1,0
60231,338.00,0,0.00,1,0
60232,340.00,0,0.00,1,0
60233,339.00,0,0.00,1,0
60234,339.00,0,0.00,1,0
60235,342.00,0,0.00,1,0
60236,339.00,0,0.00,1,0
60237,338.00,0,0.00,1,0
60238,339.00,0,0.00,1,0
60239,339.00,0,0.00,1,0
60240,338.00,0,0.00,1,0
60241,338.00,0,0.00,1,0
60242,338.00,0,0.00,1,0
60243,339.00,0,0.00,1,0
60244,338.00,0,0.00,1,0
60245,338.00,0,0.00,1,0
60246,340.00,0,0.00,1,0
60247,339.00,0,0.00,1,0
60248,339.00,0,0.00,1,0
60249,339.00,0,0.00,1,0
60250,2346.00,0,0.00,1,0
60251,2345.00,0,0.00,1,0
60252,2342.00,0,0.00,1,0
60253,341.00,0,0.00,1,0
60254,340.00,0,0.00,1,0
60255,339.00,0,0.00,1,0
60256,2345.00,0,0.00,1,0
60257,2346.00,0,0.00,1,0
60258,340.00,0,0.00,1,0
60259,341.00,0,0.00,1,0
60260,339.00,0,0.00,1,0
60261,339.00,0,0.00,1,0
60262,338.00,0,0.00,1,0
60263,340.00,0,0.00,1,0
60264,339.00,0,0.00,1,0
60265,339.00,0,0.00,1,0
60266,340.00,0,0.00,1,0
60267,339.00,0,0.00,1,0
60268,340.00,0,0.00,1,0
60269,340.00,0,0.00,1,0
60270,338.00,0,0.00,1,0
60271,338.00,0,0.00,1,0
60272,338.00,0,0.00,1,0
60273,338.00,0,0.00,1,0
60274,338.00,0,0.00,1,0
60275,338.00,0,0.00,1,0
60276,338.00,0,0.00,1,0
60277,338.00,0,0.00,1,0
60278,338.00,0,0.00,1,0
60279,338.00,0,0.00,1,0
60280,338.00,0,0.00,1,0
60281,338.00,0,0.00,1,0
60283,338.00,0,0.00,1,0
60284,338.00,0,0.00,1,0
60285,338.00,0,0.00,1,0
60286,338.00,0,0.00,1,0
60287,338.00,0,0.00,1,0
60288,338.00,0,0.00,1,0
60289,338.00,0,0.00,1,0
60290,338.00,0,0.00,1,0
60291,338.00,0,0.00,1,0
60292,338.00,0,0.00,1,0
60293,338.00,0,0.00,1,0
60294,338.00,0,0.00,1,0
60295,338.00,0,0.00,1,0
60296,338.00,0,0.00,1,0
60297,338.00,0,0.00,1,0
60298,338.00,0,0.00,1,0
60299,338.00,0,0.00,1,0
60300,338.00,0,0.00,1,0
60301,338.00,0,0.00,1,0
60302,338.00,0,0.00,1,0
60303,338.00,0,0.00,1,0
60304,338.00,0,0.00,1,0
60305,338.00,0,0.00,1,0
60306,338.00,0,0.00,1,0
60307,338.00,0,0.00,1,0
60308,338.00,0,0.00,1,0
60309,338.00,0,0.00,1,0
60310,338.00,0,0.00,1,0
60311,338.00,0,0.00,1,0
60312,338.00,0,0.00,1,0
60313,338.00,0,0.00,1,0
60314,338.00,0,0.00,1,0
60315,338.00,0,0.00,1,0
60316,338.00,0,0.00,1,0
60317,338.00,0,0.00,1,0
60318,338.00,0,0.00,1,0
60319,338.00,0,0.00,1,0
60320,338.00,0,0.00,1,0
60321,338.00,0,0.00,1,0
60322,338.00,0,0.00,1,0
60323,338.00,0,0.00,1,0
60324,338.00,0,0.00,1,0
60325,338.00,0,0.00,1,0
60326,338.00,0,0.00,1,0
60327,338.00,0,0.00,1,0
60328,338.00,0,0.00,1,0
60329,338.00,0,0.00,1,0
60330,338.00,0,0.00,1,0
60331,342.00,0,0.00,1,0
60332,339.00,0,0.00,1,0
60333,341.00,0,0.00,1,0
60334,2341.00,0,0.00,1,0
60335,338.00,0,0.00,1,0
60336,339.00,0,0.00,1,0
60337,340.00,0,0.00,1,0
60338,339.00,0,0.00,1,0
60340,340.00,0,0.00,1,0
60341,339.00,0,0.00,1,0
60342,340.00,0,0.00,1,0
60343,338.00,0,0.00,1,0
60344,339.00,0,0.00,1,0
60345,339.00,0,0.00,1,0
60346,2345.00,0,0.00,1,0
60347,339.00,0,0.00,1,0
60348,339.00,0,0.00,1,0
60349,340.00,0,0.00,1,0
60350,338.00,0,0.00,1,0
60351,338.00,0,0.00,1,0
60352,339.00,0,0.00,1,0
60353,339.00,0,0.00,1,0
60354,339.00,0,0.00,1,0
60355,338.00,0,0.00,1,0
60356,339.00,0,0.00,1,0
60357,339.00,0,0.00,1,0
60358,339.00,0,0.00,1,0
60359,339.00,1,0.00,1,0
60360,340.00,0,0.00,1,0
60361,2346.00,0,0.00,1,0
60362,340.00,0,0.00,1,0
60363,339.00,0,0.00,1,0
60364,339.00,0,0.00,1,0
60365,2345.00,1,0.00,1,0
60366,2345.00,0,0.00,1,0
60367,2345.00,0,0.00,1,0
60368,2345.00,0,0.00,1,0
60369,2343.00,0,0.00,1,0
60370,2338.00,0,0.00,1,0
60371,2344.00,0,0.00,1,0
60372,2342.00,0,0.00,1,0
60373,2344.00,0,0.00,1,0
60374,338.00,0,0.00,1,0
60375,339.00,0,0.00,1,0
60376,338.00,0,0.00,1,0
60377,338.00,0,0.00,1,0
60378,2345.00,0,0.00,1,0
60379,2345.00,0,0.00,1,0
60380,339.00,0,0.00,1,0
60381,340.00,0,0.00,1,0
60382,339.00,0,0.00,1,0
60383,2346.00,0,0.00,1,0
60384,2345.00,0,0.00,1,0
60385,2345.00,0,0.00,1,0
60386,2345.00,0,0.00,1,0
60387,2344.00,0,0.00,1,0
60388,2345.00,0,0.00,1,0
60389,2344.00,0,0.00,1,0
60390,2340.00,0,0.00,1,0
60391,2339.00,0,0.00,1,0
60392,2342.00,0,0.00,1,0
60393,2346.00,0,0.00,1,0
60394,2345.00,0,0.00,1,0
60395,2340.00,0,0.00,1,0
60396,2344.00,0,0.00,1,0
60398,2344.00,0,0.00,1,0
60399,2345.00,0,0.00,1,0
60400,341.00,0,0.00,1,0
60401,340.00,0,0.00,1,0
60402,2346.00,0,0.00,1,0
60403,2345.00,0,0.00,1,0
60404,2341.00,0,0.00,1,0
60405,339.00,0,0.00,1,0
60406,340.00,0,0.00,1,0
60407,2346.00,0,0.00,1,0
60408,2345.00,0,0.00,1,0
60409,2345.00,0,0.00,1,0
60410,2345.00,0,0.00,1,0
60411,341.00,0,0.00,1,0
60412,2345.00,0,0.00,1,0
60413,2344.00,0,0.00,1,0
60414,2342.00,0,0.00,1,0
60415,2343.00,0,0.00,1,0
60416,339.00,0,0.00,1,0
60417,2345.00,0,0.00,1,0
60418,339.00,0,0.00,1,0
60419,2346.00,0,0.00,1,0
60420,2344.00,0,0.00,1,0
60421,340.00,0,0.00,1,0
60422,338.00,0,0.00,1,0
60423,340.00,0,0.00,1,0
60424,340.00,0,0.00,1,0
60425,341.00,0,0.00,1,0
60426,340.00,0,0.00,1,0
60427,338.00,0,0.00,1,0
60428,339.00,0,0.00,1,0
60429,339.00,0,0.00,1,0
60430,339.00,0,0.00,1,0
60431,2345.00,0,0.00,1,0
60432,2341.00,0,0.00,1,0
60433,2344.00,0,0.00,1,0
60434,2345.00,0,0.00,1,0
60435,340.00,0,0.00,1,0
60436,2344.00,0,0.00,1,0
60437,2345.00,0,0.00,1,0
60438,2345.00,0,0.00,1,0
60439,2345.00,0,0.00,1,0
60440,2346.00,0,0.00,1,0
60441,2344.00,0,0.00,1,0
60442,2345.00,0,0.00,1,0
60443,2346.00,0,0.00,1,0
60444,2339.00,0,0.00,1,0
60445,2345.00,0,0.00,1,0
60446,2344.00,0,0.00,1,0
60447,2344.00,0,0.00,1,0
60448,2346.00,0,0.00,1,0
60449,2344.00,0,0.00,1,0
60450,341.00,0,0.00,1,0
60451,338.00,0,0.00,1,0
60452,2346.00,0,0.00,1,0
60453,2346.00,0,0.00,1,0
60454,2345.00,0,0.00,1,0
60455,2345.00,0,0.00,1,0
60456,2343.00,0,0.00,1,0
60458,2343.00,0,0.00,1,0
60459,2344.00,0,0.00,1,0
60460,2345.00,0,0.00,1,0
60461,2345.00,0,0.00,1,0
60462,2344.00,0,0.00,1,0
60463,2344.00,0,0.00,1,0
60464,2345.00,0,0.00,1,0
60465,2345.00,0,0.00,1,0
60466,2346.00,0,0.00,1,0
60467,2344.00,0,0.00,1,0
60468,2345.00,0,0.00,1,0
60469,2343.00,0,0.00,1,0
60470,2344.00,0,0.00,1,0
60471,2340.00,0,0.00,1,0
60472,2341.00,0,0.00,1,0
60473,2342.00,0,0.00,1,0
60474,2343.00,0,0.00,1,0
60475,2345.00,0,0.00,1,0
60476,341.00,0,0.00,1,0
60477,2343.00,0,0.00,1,0
60478,2346.00,0,0.00,1,0
60479,340.00,0,0.00,1,0
60480,339.00,0,0.00,1,0
60481,2345.00,0,0.00,1,0
60482,340.00,0,0.00,1,0
60483,2339.00,0,0.00,1,0
60484,2338.00,0,0.00,1,0
60485,2338.00,0,0.00,1,0
60486,2339.00,0,0.00,1,0
60487,2339.00,0,0.00,1,0
60488,2338.00,0,0.00,1,0
60489,2338.00,0,0.00,1,0
60490,2338.00,0,0.00,1,0
60491,2338.00,0,0.00,1,0
60492,2338.00,0,0.00,1,0
60493,2338.00,0,0.00,1,0
60494,2338.00,0,0.00,1,0
60495,2338.00,0,0.00,1,0
60496,2338.00,0,0.00,1,0
60497,2338.00,0,0.00,1,0
60498,2338.00,0,0.00,1,0
60499,2338.00,0,0.00,1,0
60500,2338.00,0,0.00,1,0
60501,2338.00,0,0.00,1,0
60502,2338.00,0,0.00,1,0
60503,2338.00,0,0.00,1,0
60504,2338.00,0,0.00,1,0
60505,2338.00,0,0.00,1,0
60506,2338.00,0,0.00,1,0
60507,2338.00,0,0.00,1,0
60508,2338.00,0,0.00,1,0
60509,2338.00,0,0.00,1,0
60510,2338.00,0,0.00,1,0
60511,2338.00,0,0.00,1,0
60513,2338.00,0,0.00,1,0
60514,2338.00,0,0.00,1,0
60515,2338.00,0,0.00,1,0
60516,2338.00,0,0.00,1,0
60517,2338.00,0,0.00,1,0
60518,2338.00,0,0.00,1,0
60519,2338.00,0,0.00,1,0
60520,2338.00,0,0.00,1,0
60521,2338.00,0,0.00,1,0
60522,2338.00,0,0.00,1,0
60523,2338.00,0,0.00,1,0
60524,2338.00,0,0.00,1,0
60525,2338.00,0,0.00,1,0
60526,2338.00,0,0.00,1,0
60527,2338.00,0,0.00,1,0
60528,2338.00,0,0.00,1,0
60529,2338.00,0,0.00,1,0
60530,2338.00,0,0.00,1,0
60531,2338.00,0,0.00,1,0
60532,2338.00,0,0.00,1,0
60533,2338.00,0,0.00,1,0
60534,2338.00,0,0.00,1,0
60535,2338.00,0,0.00,1,0
60536,2338.00,0,0.00,1,0
60537,2338.00,0,0.00,1,0
60538,2338.00,0,0.00,1,0
60539,2338.00,0,0.00,1,0
60540,2338.00,0,0.00,1,0
60541,2338.00,0,0.00,1,0
60542,2338.00,0,0.00,1,0
60543,2338.00,0,0.00,1,0
60544,2338.00,0,0.00,1,0
60545,2338.00,0,0.00,1,0
60546,2338.00,0,0.00,1,0
60547,2338.00,0,0.00,1,0
60548,2338.00,0,0.00,1,0
60549,2344.00,0,0.00,1,0
60550,2344.00,0,0.00,1,0
60551,2345.00,0,0.00,1,0
60552,2345.00,0,0.00,1,0
60553,339.00,0,0.00,1,0
60554,2346.00,0,0.00,1,0
60555,339.00,0,0.00,1,0
60556,339.00,0,0.00,1,0
60557,341.00,0,0.00,1,0
60558,339.00,0,0.00,1,0
60559,2347.00,0,0.00,1,0
60560,2339.00,0,0.00,1,0
60561,338.00,0,0.00,1,0
60562,339.00,0,0.00,1,0
60563,2343.00,0,0.00,1,0
60564,2343.00,0,0.00,1,0
60565,2345.00,0,0.00,1,0
60566,338.00,0,0.00,1,0
60567,339.00,0,0.00,1,0
60569,2340.00,0,0.00,1,0
60570,2346.00,0,0.00,1,0
60571,2345.00,0,0.00,1,0
60572,2346.00,0,0.00,1,0
60573,2346.00,0,0.00,1,0
60574,2345.00,0,0.00,1,0
60575,2344.00,0,0.00,1,0
60576,2344.00,0,0.00,1,0
60577,341.00,0,0.00,1,0
60578,2346.00,0,0.00,1,0
60579,2345.00,0,0.00,1,0
60580,2345.00,0,0.00,1,0
60581,339.00,0,0.00,1,0
60582,2345.00,0,0.00,1,0
60583,2345.00,0,0.00,1,0
60584,341.00,0,0.00,1,0
60585,2345.00,0,0.00,1,0
60586,339.00,0,0.00,1,0
60587,341.00,0,0.00,1,0
60588,339.00,0,0.00,1,0
60589,340.00,0,0.00,1,0
60590,2346.00,0,0.00,1,0
60591,2345.00,0,0.00,1,0
60592,2345.00,0,0.00,1,0
60593,2344.00,0,0.00,1,0
60594,2343.00,0,0.00,1,0
60595,2345.00,0,0.00,1,0
60596,2343.00,0,0.00,1,0
60597,2342.00,0,0.00,1,0
60598,2342.00,0,0.00,1,0
60599,2343.00,0,0.00,1,0
60600,2346.00,0,0.00,1,0
60601,2342.00,0,0.00,1,0
60602,2345.00,0,0.00,1,0
60603,2347.00,0,0.00,1,0
60604,2344.00,0,0.00,1,0
60605,2344.00,0,0.00,1,0
60606,2344.00,0,0.00,1,0
60607,2344.00,0,0.00,1,0
60608,2344.00,0,0.00,1,0
60609,2344.00,0,0.00,1,0
60610,2344.00,0,0.00,1,0
60611,2344.00,0,0.00,1,0
60612,2344.00,0,0.00,1,0
60613,2344.00,0,0.00,1,0
60614,2344.00,0,0.00,1,0
60615,2344.00,0,0.00,1,0
60616,2344.00,0,0.00,1,0
60617,2344.00,0,0.00,1,0
60618,2344.00,0,0.00,1,0
60619,2344.00,0,0.00,1,0
60620,2344.00,0,0.00,1,0
60621,2344.00,0,0.00,1,0
60622,2344.00,0,0.00,1,0
60623,2344.00,0,0.00,1,0
60624,2344.00,0,0.00,1,0
60625,2344.00,0,0.00,1,0
60626,2344.00,0,0.00,1,0
60627,2344.00,0,0.00,1,0
60628,2344.00,0,0.00,1,0
60629,2344.00,0,0.00,1,0
60631,2344.00,0,0.00,1,0
60632,2344.00,0,0.00,1,0
60633,2344.00,0,0.00,1,0
60634,2344.00,0,0.00,1,0
60635,2344.00,0,0.00,1,0
60636,2344.00,0,0.00,1,0
60637,2344.00,0,0.00,1,0
60638,2344.00,0,0.00,1,0
60639,2344.00,0,0.00,1,0
60640,2344.00,0,0.00,1,0
60641,2344.00,0,0.00,1,0
60642,2344.00,0,0.00,1,0
60643,2344.00,0,0.00,1,0
60644,2344.00,0,0.00,1,0
60645,2344.00,0,0.00,1,0
60646,2344.00,0,0.00,1,0
60647,2344.00,0,0.00,1,0
60648,2344.00,0,0.00,1,0
60649,2344.00,0,0.00,1,0
60650,2344.00,0,0.00,1,0
60651,2344.00,0,0.00,1,0
60652,2344.00,0,0.00,1,0
60653,2344.00,0,0.00,1,0
60654,2344.00,0,0.00,1,0
60655,2344.00,0,0.00,1,0
60656,2344.00,0,0.00,1,0
60657,2344.00,0,0.00,1,0
60658,2344.00,0,0.00,1,0
60659,2344.00,0,0.00,1,0
60660,2344.00,0,0.00,1,0
60661,2344.00,0,0.00,1,0
60662,2344.00,0,0.00,1,0
60663,2344.00,0,0.00,1,0
60664,2344.00,0,0.00,1,0
60665,2344.00,0,0.00,1,0
60666,2344.00,0,0.00,1,0
60667,2344.00,0,0.00,1,0
60668,2344.00,0,0.00,1,0
60669,2344.00,0,0.00,1,0
60670,2346.00,0,0.00,1,0
60671,2345.00,0,0.00,1,0
60672,2344.00,0,0.00,1,0
60673,2345.00,0,0.00,1,0
60674,338.00,0,0.00,1,0
60675,2341.00,0,0.00,1,0
60676,2344.00,0,0.00,1,0
60677,2341.00,0,0.00,1,0
60678,339.00,0,0.00,1,0
60679,2344.00,0,0.00,1,0
60680,2345.00,0,0.00,1,0
60681,2345.00,0,0.00,1,0
60682,2344.00,0,0.00,1,0
60683,2346.00,0,0.00,1,0
60684,2343.00,0,0.00,1,0
60685,2346.00,0,0.00,1,0
60686,2346.00,0,0.00,1,0
60688,2344.00,0,0.00,1,0
60689,2346.00,0,0.00,1,0
60690,2345.00,0,0.00,1,0
60691,2346.00,0,0.00,1,0
60692,2342.00,0,0.00,1,0
60693,2344.00,0,0.00,1,0
60694,2344.00,0,0.00,1,0
60695,2345.00,0,0.00,1,0
60696,2346.00,0,0.00,1,0
60697,2338.00,0,0.00,1,0
60698,2338.00,0,0.00,1,0
60699,2336.00,0,0.00,1,0
60700,2338.00,0,0.00,1,0
60701,2338.00,0,0.00,1,0
60702,2338.00,0,0.00,1,0
60703,2338.00,0,0.00,1,0
60704,2338.00,0,0.00,1,0
60705,2338.00,0,0.00,1,0
60706,2338.00,0,0.00,1,0
60707,2338.00,0,0.00,1,0
60708,2337.00,0,0.00,1,0
60709,2338.00,0,0.00,1,0
60710,2339.00,0,0.00,1,0
60711,2340.00,0,0.00,1,0
60712,2347.00,0,0.00,1,0
60713,2345.00,0,0.00,1,0
60714,2344.00,0,0.00,1,0
60715,2341.00,0,0.00,1,0
60716,2345.00,0,0.00,1,0
60717,2345.00,0,0.00,1,0
60718,2344.00,0,0.00,1,0
60719,2343.00,0,0.00,1,0
60720,2345.00,0,0.00,1,0
60721,2344.00,0,0.00,1,0
60722,2345.00,0,0.00,1,0
60723,2345.00,0,0.00,1,0
60724,2342.00,0,0.00,1,0
60725,2345.00,0,0.00,1,0
60726,2344.00,0,0.00,1,0
60727,2340.00,0,0.00,1,0
60728,2346.00,0,0.00,1,0
60729,2347.00,0,0.00,1,0
60730,2361.00,0,0.00,1,0
60731,2361.00,0,0.00,1,0
60732,2361.00,0,0.00,1,0
60733,2361.00,0,0.00,1,0
60734,2361.00,0,0.00,1,0
60735,2361.00,0,0.00,1,0
60736,2361.00,0,0.00,1,0
60737,2361.00,0,0.00,1,0
60738,2361.00,0,0.00,1,0
60739,2361.00,0,0.00,1,0
60740,2361.00,0,0.00,1,0
60741,2361.00,0,0.00,1,0
60742,2361.00,0,0.00,1,0
60743,2361.00,1,0.00,1,0
60744,2361.00,0,0.00,1,0
60745,2361.00,0,0.00,1,0
60746,2361.00,0,0.00,1,0
60747,2361.00,1,0.00,1,0
60749,2361.00,1,0.00,1,0
60750,2361.00,0,0.00,1,0
60751,2361.00,0,0.00,1,0
60752,2361.00,0,0.00,1,0
60753,2361.00,0,0.00,1,0
60754,2361.00,0,0.00,1,0
60755,2361.00,0,0.00,1,0
60756,2361.00,0,0.00,1,0
60757,2361.00,0,0.00,1,0
