second,distance,motion,lightIntensity,occupied
13554,101.0,0,2.5,1
13555,101.0,0,2.5,1
13556,101.0,0,2.5,1
13557,101.0,0,2.5,1
13558,101.0,0,2.5,1
13559,101.0,0,2.5,1
13560,101.0,0,2.5,1
13561,101.0,0,2.5,1
13562,101.0,0,2.5,1
13563,101.0,0,2.5,1
13564,101.0,0,2.5,1
13565,101.0,0,2.5,1
13566,101.0,0,2.5,1
13567,101.0,0,2.5,1
13568,101.0,0,2.5,1
13569,101.0,0,2.5,1
13570,101.0,0,2.5,1
13571,101.0,0,2.5,1
13572,101.0,0,2.5,1
13573,101.0,0,2.5,1
13574,101.0,0,2.5,1
13575,101.0,0,2.5,1
13576,101.0,0,2.5,1
13577,101.0,0,2.5,1
13578,101.0,0,2.5,1
13579,101.0,0,2.5,1
13580,101.0,0,2.5,1
13581,101.0,0,2.5,1
13582,101.0,0,2.5,1
13583,101.0,0,2.5,1
13584,101.0,0,2.5,1
13585,101.0,0,2.5,1
13586,101.0,0,2.5,1
13587,101.0,0,2.5,1
13588,101.0,0,2.5,1
13589,101.0,0,2.5,1
13590,101.0,0,2.5,1
13591,101.0,0,2.5,1
13592,101.0,0,2.5,1
13593,101.0,0,2.5,1
13594,101.0,0,2.5,1
13595,101.0,0,2.5,1
13596,101.0,0,2.5,1
13597,101.0,0,2.5,1
13598,101.0,0,2.5,1
13599,101.0,0,2.5,1
13600,101.0,0,2.5,1
13601,101.0,0,2.5,1
13602,101.0,0,2.5,1
13603,101.0,0,2.5,1
13604,101.0,0,2.5,1
13605,101.0,0,2.5,1
13606,110.0,0,2.5,1
13607,85.0,0,2.5,1
13608,91.0,0,2.5,1
13609,86.0,0,2.5,1
13610,101.0,0,2.5,1
13611,82.0,0,2.5,1
13612,120.0,0,2.5,1
13613,100.0,0,2.5,1
13614,108.0,0,2.5,1
13615,114.0,0,2.5,1
13616,101.0,0,2.5,1
13617,97.0,0,2.5,1
13618,99.0,0,2.5,1
13619,97.0,0,2.5,1
13620,90.0,0,2.5,1
13621,105.0,0,2.5,1
13622,68.0,0,2.5,1
13623,88.0,0,2.5,1
13624,87.0,0,2.5,1
13625,103.0,0,2.5,1
13626,103.0,0,2.5,1
13627,93.0,0,2.5,1
13628,100.0,0,2.5,1
13629,75.0,0,2.5,1
13630,104.0,0,2.5,1
13631,102.0,0,2.5,1
13632,103.0,0,2.5,1
13633,108.0,0,2.5,1
13634,111.0,0,2.5,1
13635,99.0,0,2.5,1
13636,99.0,0,2.5,1
13637,109.0,0,2.5,1
13638,84.0,0,2.5,1
13639,94.0,0,2.5,1
13640,102.0,0,2.5,1
13641,103.0,0,2.5,1
13642,105.0,0,2.5,1
13643,96.0,0,2.5,1
13644,108.0,0,2.5,1
13645,103.0,0,2.5,1
13646,109.0,0,2.5,1
13647,106.0,0,2.5,1
13648,112.0,0,2.5,1
13649,103.0,0,2.5,1
13650,91.0,0,2.5,1
13651,97.0,0,2.5,1
13652,107.0,0,2.5,1
13653,107.0,0,2.5,1
13654,115.0,0,2.5,1
13655,106.0,0,2.5,1
13656,100.0,0,2.5,1
13657,110.0,0,2.5,1
13658,93.0,0,2.5,1
13659,112.0,0,2.5,1
13660,94.0,0,2.5,1
13661,92.0,0,2.5,1
13662,103.0,0,2.5,1
13663,94.0,0,2.5,1
13664,95.0,0,2.5,1
13665,109.0,0,2.5,1
13666,107.0,0,2.5,1
13667,107.0,0,2.5,1
13668,107.0,0,2.5,1
13669,107.0,0,2.5,1
13670,107.0,0,2.5,1
13671,107.0,0,2.5,1
13672,107.0,0,2.5,1
13673,107.0,0,2.5,1
13674,107.0,0,2.5,1
13675,107.0,0,2.5,1
13676,107.0,0,2.5,1
13677,107.0,0,2.5,1
13678,107.0,0,2.5,1
13679,107.0,0,2.5,1
13680,107.0,0,2.5,1
13681,107.0,0,2.5,1
13682,107.0,0,2.5,1
13683,107.0,0,2.5,1
13684,107.0,0,2.5,1
13685,107.0,0,2.5,1
13686,107.0,0,2.5,1
13687,107.0,0,2.5,1
13688,107.0,0,2.5,1
13689,107.0,0,2.5,1
13690,107.0,0,2.5,1
13691,107.0,0,2.5,1
13692,107.0,0,2.5,1
13693,107.0,0,2.5,1
13694,107.0,0,2.5,1
13695,107.0,0,2.5,1
13696,107.0,0,2.5,1
13697,107.0,0,2.5,1
13698,107.0,0,2.5,1
13699,107.0,0,2.5,1
13700,107.0,0,2.5,1
13701,107.0,0,2.5,1
13702,107.0,0,2.5,1
13703,107.0,0,2.5,1
13704,107.0,0,2.5,1
13705,107.0,0,2.5,1
13706,107.0,0,2.5,1
13707,107.0,0,2.5,1
13708,107.0,0,2.5,1
13709,107.0,0,2.5,1
13710,107.0,0,2.5,1
13711,107.0,0,2.5,1
13712,107.0,0,2.5,1
13713,107.0,0,2.5,1
13714,107.0,0,2.5,1
13715,107.0,0,2.5,1
13716,107.0,0,2.5,1
13717,107.0,0,2.5,1
13718,107.0,0,2.5,1
13719,107.0,0,2.5,1
13720,107.0,0,2.5,1
13721,107.0,0,2.5,1
13722,107.0,0,2.5,1
13723,97.0,0,2.5,1
13724,101.0,0,2.5,1
13725,102.0,0,2.5,1
13726,88.0,0,2.5,1
13727,102.0,0,2.5,1
13728,110.0,0,2.5,1
13729,103.0,0,2.5,1
13730,97.0,0,2.5,1
13731,107.0,0,2.5,1
13732,100.0,0,2.5,1
13733,101.0,0,2.5,1
13734,106.0,0,2.5,1
13735,108.0,0,2.5,1
13736,99.0,0,2.5,1
13737,101.0,0,2.5,1
13738,90.0,0,2.5,1
13739,98.0,0,2.5,1
13740,107.0,0,2.5,1
13741,98.0,0,2.5,1
13742,69.0,0,2.5,1
13743,86.0,0,2.5,1
13744,95.0,0,2.5,1
13745,93.0,0,2.5,1
13746,107.0,0,2.5,1
13747,106.0,0,2.5,1
13748,107.0,0,2.5,1
13749,93.0,0,2.5,1
13750,84.0,0,2.5,1
13751,99.0,0,2.5,1
13752,91.0,0,2.5,1
13753,98.0,0,2.5,1
13754,88.0,0,2.5,1
13755,109.0,0,2.5,1
13756,93.0,0,2.5,1
13757,102.0,0,2.5,1
13758,102.0,0,2.5,1
13759,98.0,0,2.5,1
13760,105.0,0,2.5,1
13761,99.0,0,2.5,1
13762,104.0,0,2.5,1
13763,107.0,0,2.5,1
13764,110.0,0,2.5,1
13765,109.0,0,2.5,1
13766,107.0,0,2.5,1
13767,110.0,0,2.5,1
13768,111.0,0,2.5,1
13769,101.0,0,2.5,1
13770,102.0,0,2.5,1
13771,71.0,0,2.5,1
13772,107.0,0,2.5,1
13773,92.0,0,2.5,1
13774,107.0,0,2.5,1
13775,93.0,0,2.5,1
13776,106.0,0,2.5,1
13777,106.0,0,2.5,1
13778,96.0,0,2.5,1
13779,95.0,0,2.5,1
13780,106.0,0,2.5,1
13781,93.0,0,2.5,1
13782,105.0,0,2.5,1
13783,102.0,0,2.5,1
13784,102.0,0,2.5,1
13785,102.0,0,2.5,1
13786,102.0,0,2.5,1
13787,102.0,0,2.5,1
13788,102.0,0,2.5,1
13789,102.0,0,2.5,1
13790,102.0,0,2.5,1
13791,102.0,0,2.5,1
13792,102.0,0,2.5,1
13793,102.0,0,2.5,1
13794,102.0,0,2.5,1
13795,102.0,0,2.5,1
13796,102.0,0,2.5,1
13797,102.0,0,2.5,1
13798,102.0,0,2.5,1
13799,102.0,0,2.5,1
13800,102.0,0,2.5,1
13801,102.0,0,2.5,1
13802,102.0,0,2.5,1
13803,102.0,0,2.5,1
13804,102.0,0,2.5,1
13805,102.0,0,2.5,1
13806,102.0,0,2.5,1
13807,102.0,0,2.5,1
13808,102.0,0,2.5,1
13809,102.0,0,2.5,1
13810,102.0,0,2.5,1
13811,102.0,0,2.5,1
13812,102.0,0,2.5,1
13813,102.0,0,2.5,1
13814,102.0,0,2.5,1
13815,102.0,0,2.5,1
13816,102.0,0,2.5,1
13817,102.0,0,2.5,1
13818,102.0,0,2.5,1
13819,102.0,0,2.5,1
13820,102.0,0,2.5,1
13821,102.0,0,2.5,1
13822,102.0,0,2.5,1
13823,102.0,0,2.5,1
13824,102.0,0,2.5,1
13825,102.0,0,2.5,1
13826,102.0,0,2.5,1
13827,102.0,0,2.5,1
13828,102.0,0,2.5,1
13829,102.0,0,2.5,1
13830,102.0,0,2.5,1
13831,102.0,0,2.5,1
13832,102.0,0,2.5,1
13833,102.0,0,2.5,1
13834,102.0,0,2.5,1
13835,102.0,0,2.5,1
13836,102.0,0,2.5,1
13837,102.0,0,2.5,1
13838,102.0,0,2.5,1
13839,102.0,0,2.5,1
13840,102.0,0,2.5,1
13841,97.0,0,2.5,1
13842,102.0,0,2.5,1
13843,105.0,0,2.5,1
13844,108.0,0,2.5,1
13845,90.0,0,2.5,1
13846,109.0,0,2.5,1
13847,95.0,0,2.5,1
13848,110.0,0,2.5,1
13849,90.0,0,2.5,1
13850,92.0,0,2.5,1
13851,106.0,0,2.5,1
13852,75.0,0,2.5,1
13853,108.0,0,2.5,1
13854,112.0,0,2.5,1
13855,105.0,0,2.5,1
13856,97.0,0,2.5,1
13857,89.0,0,2.5,1
13858,85.0,0,2.5,1
13859,103.0,0,2.5,1
13860,105.0,0,2.5,1
13861,95.0,0,2.5,1
13862,101.0,0,2.5,1
13863,99.0,0,2.5,1
13864,90.0,0,2.5,1
13865,108.0,0,2.5,1
13866,106.0,0,2.5,1
13867,102.0,0,2.5,1
13868,125.0,0,2.5,1
13869,107.0,0,2.5,1
13870,105.0,0,2.5,1
13871,101.0,0,2.5,1
13872,71.0,0,2.5,1
13873,94.0,0,2.5,1
13874,96.0,0,2.5,1
13875,102.0,0,2.5,1
13876,90.0,0,2.5,1
13877,105.0,0,2.5,1
13878,101.0,0,2.5,1
13879,97.0,0,2.5,1
13880,101.0,0,2.5,1
13881,106.0,0,2.5,1
13882,97.0,0,2.5,1
13883,91.0,0,2.5,1
13884,93.0,0,2.5,1
13885,99.0,0,2.5,1
13886,102.0,0,2.5,1
13887,100.0,0,2.5,1
13888,100.0,0,2.5,1
13889,93.0,0,2.5,1
13890,101.0,0,2.5,1
13891,96.0,0,2.5,1
13892,97.0,0,2.5,1
13893,103.0,0,2.5,1
13894,105.0,0,2.5,1
13895,98.0,0,2.5,1
13896,110.0,0,2.5,1
13897,107.0,0,2.5,1
13898,100.0,0,2.5,1
13899,100.0,0,2.5,1
13900,106.0,0,2.5,1
13901,106.0,0,2.5,1
13902,106.0,0,2.5,1
13903,106.0,0,2.5,1
13904,106.0,0,2.5,1
13905,106.0,0,2.5,1
13906,106.0,0,2.5,1
13907,106.0,0,2.5,1
13908,106.0,0,2.5,1
13909,106.0,0,2.5,1
13910,106.0,0,2.5,1
13911,106.0,0,2.5,1
13912,106.0,0,2.5,1
13913,106.0,0,2.5,1
13914,106.0,0,2.5,1
13915,106.0,0,2.5,1
13916,106.0,0,2.5,1
13917,106.0,0,2.5,1
13918,106.0,0,2.5,1
13919,106.0,0,2.5,1
13920,106.0,0,2.5,1
13921,106.0,0,2.5,1
13922,106.0,0,2.5,1
13923,106.0,0,2.5,1
13924,106.0,0,2.5,1
13925,106.0,0,2.5,1
13926,106.0,0,2.5,1
13927,106.0,0,2.5,1
13928,106.0,0,2.5,1
13929,106.0,0,2.5,1
13930,106.0,0,2.5,1
13931,106.0,0,2.5,1
13932,106.0,0,2.5,1
13933,106.0,0,2.5,1
13934,106.0,0,2.5,1
13935,106.0,0,2.5,1
13936,106.0,0,2.5,1
13937,106.0,0,2.5,1
13938,106.0,0,2.5,1
13939,106.0,0,2.5,1
13940,106.0,0,2.5,1
13941,106.0,0,2.5,1
13942,106.0,0,2.5,1
13943,106.0,0,2.5,1
13944,106.0,0,2.5,1
13945,106.0,0,2.5,1
13946,106.0,0,2.5,1
13947,106.0,0,2.5,1
13948,106.0,0,2.5,1
13949,106.0,0,2.5,1
13950,106.0,0,2.5,1
13951,106.0,0,2.5,1
13952,106.0,0,2.5,1
13953,106.0,0,2.5,1
13954,106.0,0,2.5,1
13955,106.0,0,2.5,1
13956,106.0,0,2.5,1
13957,106.0,0,2.5,1
13958,106.0,0,2.5,1
13959,111.0,0,2.5,1
13960,102.0,0,2.5,1
13961,82.0,0,2.5,1
13962,77.0,0,2.5,1
13963,104.0,0,2.5,1
13964,106.0,0,2.5,1
13965,101.0,0,2.5,1
13966,112.0,0,2.5,1
13967,107.0,0,2.5,1
13968,102.0,0,2.5,1
13969,74.0,0,2.5,1
13970,84.0,0,2.5,1
13971,104.0,0,2.5,1
13972,99.0,0,2.5,1
13973,103.0,0,2.5,1
13974,108.0,0,2.5,1
13975,76.0,0,2.5,1
13976,92.0,0,2.5,1
13977,93.0,0,2.5,1
13978,108.0,0,2.5,1
13979,100.0,0,2.5,1
13980,104.0,0,2.5,1
13981,102.0,0,2.5,1
13982,96.0,0,2.5,1
13983,108.0,0,2.5,1
13984,93.0,0,2.5,1
13985,104.0,0,2.5,1
13986,97.0,0,2.5,1
13987,107.0,0,2.5,1
13988,102.0,0,2.5,1
13989,95.0,0,2.5,1
13990,102.0,0,2.5,1
13991,91.0,0,2.5,1
13992,73.0,0,2.5,1
13993,95.0,0,2.5,1
13994,70.0,0,2.5,1
13995,69.0,0,2.5,1
13996,100.0,0,2.5,1
13997,109.0,0,2.5,1
13998,106.0,0,2.5,1
13999,109.0,0,2.5,1
14000,110.0,0,2.5,1
14001,100.0,0,2.5,1
14002,89.0,0,2.5,1
14003,100.0,0,2.5,1
14004,98.0,0,2.5,1
14005,103.0,0,2.5,1
14006,95.0,0,2.5,1
14007,83.0,0,2.5,1
14008,107.0,0,2.5,1
14009,83.0,0,2.5,1
14010,103.0,0,2.5,1
14011,111.0,0,2.5,1
14012,96.0,0,2.5,1
14013,104.0,0,2.5,1
14014,68.0,0,2.5,1
14015,101.0,0,2.5,1
14016,109.0,0,2.5,1
14017,102.0,0,2.5,1
14018,102.0,0,2.5,1
14019,102.0,0,2.5,1
14020,102.0,0,2.5,1
14021,102.0,0,2.5,1
14022,102.0,0,2.5,1
14023,102.0,0,2.5,1
14024,102.0,0,2.5,1
14025,102.0,0,2.5,1
14026,102.0,0,2.5,1
14027,102.0,0,2.5,1
14028,102.0,0,2.5,1
14029,102.0,0,2.5,1
14030,102.0,0,2.5,1
14031,102.0,0,2.5,1
14032,102.0,0,2.5,1
14033,102.0,0,2.5,1
14034,102.0,0,2.5,1
14035,102.0,0,2.5,1
14036,102.0,0,2.5,1
14037,102.0,0,2.5,1
14038,102.0,0,2.5,1
14039,102.0,0,2.5,1
14040,102.0,0,2.5,1
14041,102.0,0,2.5,1
14042,102.0,0,2.5,1
14043,102.0,0,2.5,1
14044,102.0,0,2.5,1
14045,102.0,0,2.5,1
14046,102.0,0,2.5,1
14047,102.0,0,2.5,1
14048,102.0,0,2.5,1
14049,102.0,0,2.5,1
14050,102.0,0,2.5,1
14051,102.0,0,2.5,1
14052,102.0,0,2.5,1
14053,102.0,0,2.5,1
14054,102.0,0,2.5,1
14055,102.0,0,2.5,1
14056,102.0,0,2.5,1
14057,102.0,0,2.5,1
14058,102.0,0,2.5,1
14059,102.0,0,2.5,1
14060,102.0,0,2.5,1
14061,102.0,0,2.5,1
14062,102.0,0,2.5,1
14063,102.0,0,2.5,1
14064,102.0,0,2.5,1
14065,102.0,0,2.5,1
14066,102.0,0,2.5,1
14067,102.0,0,2.5,1
14068,102.0,0,2.5,1
14069,102.0,0,2.5,1
14070,102.0,0,2.5,1
14071,102.0,0,2.5,1
14072,102.0,0,2.5,1
14073,102.0,0,2.5,1
14074,102.0,0,2.5,1
14075,104.0,0,2.5,1
14076,109.0,0,2.5,1
14077,108.0,0,2.5,1
14078,101.0,0,2.5,1
14079,73.0,0,2.5,1
14080,69.0,0,2.5,1
14081,113.0,0,2.5,1
14082,111.0,0,2.5,1
14083,101.0,0,2.5,1
14084,100.0,0,2.5,1
14085,97.0,0,2.5,1
14086,108.0,0,2.5,1
14087,109.0,0,2.5,1
14088,99.0,0,2.5,1
14089,102.0,0,2.5,1
14090,96.0,0,2.5,1
14091,74.0,0,2.5,1
14092,106.0,0,2.5,1
14093,72.0,0,2.5,1
14094,101.0,0,2.5,1
14095,108.0,0,2.5,1
14096,102.0,0,2.5,1
14097,113.0,0,2.5,1
14098,104.0,0,2.5,1
14099,95.0,0,2.5,1
14100,101.0,0,2.5,1
14101,100.0,0,2.5,1
14102,116.0,0,2.5,1
14103,96.0,0,2.5,1
14104,94.0,0,2.5,1
14105,105.0,0,2.5,1
14106,65.0,0,2.5,1
14107,101.0,0,2.5,1
14108,105.0,0,2.5,1
14109,72.0,0,2.5,1
14110,91.0,0,2.5,1
14111,95.0,0,2.5,1
14112,109.0,0,2.5,1
14113,98.0,0,2.5,1
14114,88.0,0,2.5,1
14115,111.0,0,2.5,1
14116,103.0,0,2.5,1
14117,95.0,0,2.5,1
14118,101.0,0,2.5,1
14119,103.0,0,2.5,1
14120,111.0,0,2.5,1
14121,104.0,0,2.5,1
14122,89.0,0,2.5,1
14123,92.0,0,2.5,1
14124,101.0,0,2.5,1
14125,86.0,0,2.5,1
14126,96.0,0,2.5,1
14127,73.0,0,2.5,1
14128,101.0,0,2.5,1
14129,109.0,0,2.5,1
14130,103.0,0,2.5,1
14131,111.0,0,2.5,1
14132,111.0,0,2.5,1
14133,102.0,0,2.5,1
14134,107.0,0,2.5,1
14135,107.0,0,2.5,1
14136,107.0,0,2.5,1
14137,107.0,0,2.5,1
14138,107.0,0,2.5,1
14139,107.0,0,2.5,1
14140,107.0,0,2.5,1
14141,107.0,0,2.5,1
14142,107.0,0,2.5,1
14143,107.0,0,2.5,1
14144,107.0,0,2.5,1
14145,107.0,0,2.5,1
14146,107.0,0,2.5,1
14147,107.0,0,2.5,1
14148,107.0,0,2.5,1
14149,107.0,0,2.5,1
14150,107.0,0,2.5,1
14151,107.0,0,2.5,1
14152,107.0,0,2.5,1
14153,107.0,0,2.5,1
14154,107.0,0,2.5,1
14155,107.0,0,2.5,1
14156,107.0,0,2.5,1
14157,107.0,0,2.5,1
14158,107.0,0,2.5,1
14159,107.0,0,2.5,1
14160,107.0,0,2.5,1
14161,107.0,0,2.5,1
14162,107.0,0,2.5,1
14163,107.0,0,2.5,1
14164,107.0,0,2.5,1
14165,107.0,0,2.5,1
14166,107.0,0,2.5,1
14167,107.0,0,2.5,1
14168,107.0,0,2.5,1
14169,107.0,0,2.5,1
14170,107.0,0,2.5,1
14171,107.0,0,2.5,1
14172,107.0,0,2.5,1
14173,107.0,0,2.5,1
14174,107.0,0,2.5,1
14175,107.0,0,2.5,1
14176,107.0,0,2.5,1
14177,107.0,0,2.5,1
14178,107.0,0,2.5,1
14179,107.0,0,2.5,1
14180,107.0,0,2.5,1
14181,107.0,0,2.5,1
14182,107.0,0,2.5,1
14183,107.0,0,2.5,1
14184,107.0,0,2.5,1
14185,107.0,0,2.5,1
14186,107.0,0,2.5,1
14187,107.0,0,2.5,1
14188,107.0,0,2.5,1
14189,107.0,0,2.5,1
14190,107.0,0,2.5,1
14191,107.0,0,2.5,1
14192,108.0,0,2.5,1
14193,84.0,0,2.5,1
14194,92.0,0,2.5,1
14195,101.0,0,2.5,1
14196,87.0,0,2.5,1
14197,128.0,0,2.5,1
14198,98.0,0,2.5,1
14199,123.0,0,2.5,1
14200,111.0,0,2.5,1
14201,76.0,0,2.5,1
14202,103.0,0,2.5,1
14203,86.0,0,2.5,1
14204,90.0,0,2.5,1
14205,100.0,0,2.5,1
14206,108.0,0,2.5,1
14207,70.0,0,2.5,1
14208,106.0,0,2.5,1
14209,111.0,0,2.5,1
14210,100.0,0,2.5,1
14211,91.0,0,2.5,1
14212,102.0,0,2.5,1
14213,101.0,0,2.5,1
14214,89.0,0,2.5,1
14215,108.0,0,2.5,1
14216,84.0,0,2.5,1
14217,120.0,0,2.5,1
14218,93.0,0,2.5,1
14219,81.0,0,2.5,1
14220,99.0,0,2.5,1
14221,91.0,0,2.5,1
14222,92.0,0,2.5,1
14223,93.0,0,2.5,1
14224,90.0,0,2.5,1
14225,104.0,0,2.5,1
14226,99.0,0,2.5,1
14227,88.0,0,2.5,1
14228,102.0,0,2.5,1
14229,105.0,0,2.5,1
14230,102.0,0,2.5,1
14231,100.0,0,2.5,1
14232,102.0,0,2.5,1
14233,89.0,0,2.5,1
14234,85.0,0,2.5,1
14235,85.0,0,2.5,1
14236,93.0,0,2.5,1
14237,103.0,0,2.5,1
14238,99.0,0,2.5,1
14239,104.0,0,2.5,1
14240,101.0,0,2.5,1
14241,108.0,0,2.5,1
14242,97.0,0,2.5,1
14243,112.0,0,2.5,1
14244,97.0,0,2.5,1
14245,91.0,0,2.5,1
14246,90.0,0,2.5,1
14247,106.0,0,2.5,1
14248,86.0,0,2.5,1
14249,104.0,0,2.5,1
14250,100.0,0,2.5,1
14251,86.0,0,2.5,1
14252,75.0,0,2.5,1
14253,75.0,0,2.5,1
14254,75.0,0,2.5,1
14255,75.0,0,2.5,1
14256,75.0,0,2.5,1
14257,75.0,0,2.5,1
14258,75.0,0,2.5,1
14259,75.0,0,2.5,1
14260,75.0,0,2.5,1
14261,75.0,0,2.5,1
14262,75.0,0,2.5,1
14263,75.0,0,2.5,1
14264,75.0,0,2.5,1
14265,75.0,0,2.5,1
14266,75.0,0,2.5,1
14267,75.0,0,2.5,1
14268,75.0,0,2.5,1
14269,75.0,0,2.5,1
14270,75.0,0,2.5,1
14271,75.0,0,2.5,1
14272,75.0,0,2.5,1
14273,75.0,0,2.5,1
14274,75.0,0,2.5,1
14275,75.0,0,2.5,1
14276,75.0,0,2.5,1
14277,75.0,0,2.5,1
14278,75.0,0,2.5,1
14279,75.0,0,2.5,1
14280,75.0,0,2.5,1
14281,75.0,0,2.5,1
14282,75.0,0,2.5,1
14283,75.0,0,2.5,1
14284,75.0,0,2.5,1
14285,75.0,0,2.5,1
14286,75.0,0,2.5,1
14287,75.0,0,2.5,1
14288,75.0,0,2.5,1
14289,75.0,0,2.5,1
14290,75.0,0,2.5,1
14291,75.0,0,2.5,1
14292,75.0,0,2.5,1
14293,75.0,0,2.5,1
14294,75.0,0,2.5,1
14295,75.0,1,2.5,1
14296,75.0,1,2.5,1
14297,75.0,0,2.5,1
14298,75.0,0,2.5,1
14299,75.0,0,2.5,1
14300,75.0,0,2.5,1
14301,75.0,0,2.5,1
14302,75.0,0,2.5,1
14303,75.0,1,2.5,1
14304,36.0,0,3.33,1
14305,179.0,0,3.33,1
14306,178.0,0,3.33,1
14307,179.0,0,3.33,1
14308,178.0,1,3.33,1
14309,178.0,1,3.33,1
14310,178.0,0,3.33,1
14311,179.0,0,2.5,1
14312,180.0,0,2.5,1
14313,178.0,1,2.5,1
14314,179.0,0,2.5,1
14315,178.0,0,2.5,1
14316,178.0,0,2.5,1
14317,179.0,0,2.5,1
14318,177.0,0,2.5,1
14319,178.0,0,2.5,1
14320,69.0,0,2.5,1
14321,88.0,0,2.5,1
14322,93.0,0,2.5,1
14323,84.0,0,2.5,1
14324,84.0,0,2.5,1
14325,95.0,0,2.5,1
14326,82.0,0,2.5,1
14327,93.0,0,2.5,1
14328,87.0,0,2.5,1
14329,92.0,0,2.5,1
14330,72.0,0,2.5,1
14331,81.0,0,2.5,1
14332,64.0,0,2.5,1
14333,90.0,0,2.5,1
14334,67.0,0,2.5,1
14335,61.0,0,2.5,1
14336,95.0,0,2.5,1
14337,58.0,0,2.5,1
14338,68.0,0,2.5,1
14339,97.0,0,2.5,1
14340,86.0,0,2.5,1
14341,83.0,0,2.5,1
14342,83.0,0,2.5,1
14343,58.0,0,2.5,1
14344,61.0,0,2.5,1
14345,83.0,0,2.5,1
14346,66.0,0,2.5,1
14347,83.0,0,2.5,1
14348,62.0,0,2.5,1
14349,93.0,0,2.5,1
14350,97.0,0,2.5,1
14351,81.0,0,2.5,1
14352,64.0,0,2.5,1
14353,97.0,0,2.5,1
14354,82.0,0,2.5,1
14355,73.0,0,2.5,1
14356,80.0,0,2.5,1
14357,63.0,0,2.5,1
14358,53.0,0,2.5,1
14359,86.0,0,2.5,1
14360,67.0,0,2.5,1
14361,69.0,0,2.5,1
14362,68.0,0,2.5,1
14363,87.0,0,2.5,1
14364,94.0,0,2.5,1
14365,77.0,0,2.5,1
14366,60.0,0,2.5,1
14367,47.0,0,2.5,1
14368,64.0,0,2.5,1
14369,66.0,0,2.5,1
14370,60.0,0,2.5,1
14371,55.0,0,2.5,1
14372,58.0,0,2.5,1
14373,90.0,0,2.5,1
14374,68.0,0,2.5,1
14375,62.0,0,2.5,1
14376,66.0,0,2.5,1
14377,55.0,0,2.5,1
14378,53.0,0,2.5,1
14379,49.0,0,2.5,1
14380,71.0,0,2.5,1
14381,66.0,0,2.5,1
14382,76.0,0,2.5,1
14383,51.0,0,2.5,1
14384,85.0,0,2.5,1
14385,64.0,0,2.5,1
14386,53.0,0,2.5,1
14387,49.0,0,2.5,1
14388,84.0,0,2.5,1
14389,53.0,0,2.5,1
14390,63.0,0,2.5,1
14391,60.0,0,2.5,1
14392,89.0,0,2.5,1
14393,85.0,0,2.5,1
14394,58.0,0,2.5,1
14395,58.0,0,2.5,1
14396,59.0,0,2.5,1
14397,85.0,0,2.5,1
14398,81.0,0,2.5,1
14399,50.0,0,2.5,1
14400,64.0,0,2.5,1
14401,86.0,0,2.5,1
14402,83.0,0,2.5,1
14403,100.0,0,2.5,1
14404,83.0,0,2.5,1
14405,49.0,0,2.5,1
14406,83.0,0,2.5,1
14407,86.0,0,2.5,1
14408,86.0,0,2.5,1
14409,64.0,0,2.5,1
14410,50.0,0,2.5,1
14411,56.0,0,2.5,1
14412,58.0,0,2.5,1
14413,54.0,0,2.5,1
14414,91.0,0,2.5,1
14415,88.0,0,2.5,1
14416,68.0,0,2.5,1
14417,53.0,0,2.5,1
14418,60.0,0,2.5,1
14419,70.0,0,2.5,1
14420,81.0,0,2.5,1
14421,76.0,0,2.5,1
14422,64.0,0,3.33,1
14423,65.0,0,2.5,1
14424,61.0,0,2.5,1
14425,66.0,0,2.5,1
14426,55.0,0,2.5,1
14427,66.0,0,2.5,1
14428,66.0,0,2.5,1
14429,45.0,0,2.5,1
14430,90.0,0,2.5,1
14431,77.0,0,2.5,1
14432,87.0,0,2.5,1
14433,82.0,0,2.5,1
14434,72.0,0,2.5,1
14435,84.0,0,2.5,1
14436,86.0,0,2.5,1
14437,65.0,0,2.5,1
14438,66.0,0,2.5,1
14439,65.0,0,2.5,1
14440,83.0,0,2.5,1
14441,83.0,0,2.5,1
14442,88.0,0,2.5,1
14443,85.0,0,2.5,1
14444,94.0,0,2.5,1
14445,91.0,0,2.5,1
14446,55.0,0,2.5,1
14447,57.0,0,2.5,1
14448,78.0,0,2.5,1
14449,65.0,0,2.5,1
14450,58.0,0,2.5,1
14451,63.0,0,2.5,1
14452,94.0,0,2.5,1
14453,82.0,0,2.5,1
14454,67.0,0,2.5,1
14455,83.0,0,2.5,1
14456,47.0,0,2.5,1
14457,49.0,0,2.5,1
14458,54.0,0,2.5,1
14459,57.0,0,2.5,1
14460,50.0,0,2.5,1
14461,85.0,0,2.5,1
14462,47.0,0,2.5,1
14463,67.0,0,2.5,1
14464,55.0,0,2.5,1
14465,60.0,0,2.5,1
14466,84.0,0,2.5,1
14467,56.0,0,2.5,1
14468,82.0,0,2.5,1
14469,85.0,0,2.5,1
14470,84.0,0,2.5,1
14471,53.0,0,2.5,1
14472,76.0,0,2.5,1
14473,73.0,0,2.5,1
14474,84.0,0,2.5,1
14475,65.0,0,2.5,1
14476,87.0,0,2.5,1
14477,90.0,0,2.5,1
14478,88.0,0,2.5,1
14479,99.0,0,2.5,1
14480,47.0,0,2.5,1
14481,63.0,0,2.5,1
14482,72.0,0,2.5,1
14483,64.0,0,2.5,1
14484,89.0,0,2.5,1
14485,56.0,0,2.5,1
